committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655577,23,D3240,1275513,CCM,CAMPAIGN COMMITTEE,C00557652,C00557652,NORMA TORRES FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,1000.00,H,HOUSE,35,H4CA35031,"TORRES, NORMA",NORMA,TORRES,,,,CA,CALIFORNIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.834,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,COVINA,917223222,CONTRIBUTIONS,,2018,SB,4110120181608405472,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655577,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655578,23,D3250,1275513,CCM,CAMPAIGN COMMITTEE,C00620443,C00620443,STEPHANIE MURPHY FOR CONGRESS,FL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,1000.00,H,HOUSE,07,H6FL07140,"MURPHY, STEPHANIE",STEPHANIE,MURPHY,,,,FL,FLORIDA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.834,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,WINTER PARK,32790,CONTRIBUTIONS,,2018,SB,4110120181608405474,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655578,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655578,23,D3270,1275513,CCM,CAMPAIGN COMMITTEE,C00459099,C00459099,DELBENE FOR CONGRESS,WA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-20 00:00:00,1000.00,H,HOUSE,01,H0WA08046,"DELBENE, SUZAN K",SUZAN K,DELBENE,,,,WA,WASHINGTON,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.834,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,BOTHELL,980410487,CONTRIBUTIONS,,2018,SB,4110120181608405478,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655578,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655581,23,D3201,1275513,CCM,CAMPAIGN COMMITTEE,C00458976,C00458976,TERRI SEWELL FOR CONGRESS,AL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,07,H0AL07086,"SEWELL, TERRI",TERRI,SEWELL,,,,AL,ALABAMA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.834,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,BIRMINGHAM,352011964,CONTRIBUTIONS,,2018,SB,4110120181608405496,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655581,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655582,23,D3211,1275513,CCM,CAMPAIGN COMMITTEE,C00506832,C00506832,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,33,H2TX33073,"VEASEY, MARC",MARC,VEASEY,,,,TX,TEXAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.834,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,FORT WORTH,761050084,CONTRIBUTIONS,,2018,SB,4110120181608405498,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655582,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655583,23,D3261,1275513,CCM,CAMPAIGN COMMITTEE,C00420760,C00420760,FRIENDS OF MAZIE HIRONO,HI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,1000.00,S,SENATE,,S2HI00106,"HIRONO, MAZIE",MAZIE,HIRONO,,,,HI,HAWAII,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.835,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,HONOLULU,96809,CONTRIBUTIONS,,2018,SB,4110120181608405506,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655583,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655584,23,D3221,1275513,CCM,CAMPAIGN COMMITTEE,C00285171,C00285171,RE-ELECT MCGOVERN COMMITTEE,MA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,02,H4MA03022,"MCGOVERN, JAMES P.",JAMES,MCGOVERN,P.,,,MA,MASSACHUSETTS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.835,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,WORCESTER,01606,CONTRIBUTIONS,,2018,SB,4110120181608405514,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655584,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655586,23,D3212,1275513,CCM,CAMPAIGN COMMITTEE,C00610964,C00610964,MCEACHIN FOR CONGRESS,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,04,H6VA04061,"MCEACHIN, DONALD A.",DONALD,MCEACHIN,A.,,,VA,VIRGINIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,RICHMOND,23221,CONTRIBUTIONS,,2018,SB,4110120181608405526,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655586,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655587,23,D3222,1275513,CCM,CAMPAIGN COMMITTEE,C00575126,C00575126,JAMIE RASKIN FOR CONGRESS,MD,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,08,H6MD08457,"RASKIN, JAMIE",JAMIE,RASKIN,,,,MD,MARYLAND,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,TAKOMA PARK,209135418,CONTRIBUTIONS,,2018,SB,4110120181608405528,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655587,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655587,23,D3242,1275513,CCM,CAMPAIGN COMMITTEE,C00215905,C00215905,DEFAZIO FOR CONGRESS,OR,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,1000.00,H,HOUSE,04,H6OR04047,"DEFAZIO, PETER A.",PETER,DEFAZIO,A.,,,OR,OREGON,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,SPRINGFIELD,974770152,CONTRIBUTIONS,,2018,SB,4110120181608405532,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655587,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655588,23,D3252,1275513,CCM,CAMPAIGN COMMITTEE,C00500421,C00500421,BONAMICI FOR CONGRESS,OR,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,1000.00,H,HOUSE,01,H2OR01133,"BONAMICI, SUZANNE",SUZANNE,BONAMICI,,,,OR,OREGON,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,PORTLAND,97214,CONTRIBUTIONS,,2018,SB,4110120181608405534,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655588,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655590,23,D3243,1275513,CCM,CAMPAIGN COMMITTEE,C00331769,C00331769,BARBARA LEE FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,1000.00,H,HOUSE,13,H8CA09060,"LEE, BARBARA",BARBARA,LEE,,,,CA,CALIFORNIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,OAKLAND,94612,CONTRIBUTIONS,,2018,SB,4110120181608405546,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655590,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655592,23,D3203,1275513,CCM,CAMPAIGN COMMITTEE,C00202416,C00202416,JOHN LEWIS FOR CONGRESS,GA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,05,H6GA05217,"LEWIS, JOHN",JOHN,LEWIS,,,,GA,GEORGIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,ATLANTA,30301,CONTRIBUTIONS,,2018,SB,4110120181608405558,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655592,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655592,23,D3213,1275513,CCM,CAMPAIGN COMMITTEE,C00498873,C00498873,TONY CARDENAS FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,29,H2CA28113,"CARDENAS, TONY",TONY,CARDENAS,,,,CA,CALIFORNIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,LOS ANGELES,900103015,CONTRIBUTIONS,,2018,SB,4110120181608405560,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655592,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655593,23,D3233,1275513,CCM,CAMPAIGN COMMITTEE,C00254573,C00254573,EDDIE BERNICE JOHNSON FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,1000.00,H,HOUSE,30,H2TX00015,"JOHNSON, EDDIE BERNICE",EDDIE BERNICE,JOHNSON,,,,TX,TEXAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.836,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,DALLAS,752011223,CONTRIBUTIONS,,2018,SB,4110120181608405564,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655593,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655599,23,D3294,1275513,CCM,CAMPAIGN COMMITTEE,C00509968,C00509968,CARTWRIGHT FOR CONGRESS,PA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-28 00:00:00,1000.00,H,HOUSE,08,H2PA17079,"CARTWRIGHT, MATT",MATT,CARTWRIGHT,,,,PA,PENNSYLVANIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.838,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,SCRANTON,18501,CONTRIBUTIONS,,2018,SB,4110120181608405604,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655599,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655602,23,D3225,1275513,CCM,CAMPAIGN COMMITTEE,C00401034,C00401034,BRIAN HIGGINS FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,26,H4NY27076,"HIGGINS, BRIAN",BRIAN,HIGGINS,,,,NY,NEW YORK,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.839,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,BUFFALO,14220,CONTRIBUTIONS,,2018,SB,4110120181608405618,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655602,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655602,23,D3235,1275513,CCM,CAMPAIGN COMMITTEE,C00497933,C00497933,CASTRO FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,1000.00,H,HOUSE,20,H2TX35011,"CASTRO, JOAQUIN",JOAQUIN,CASTRO,,,,TX,TEXAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.839,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,SAN ANTONIO,78292,CONTRIBUTIONS,,2018,SB,4110120181608405620,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655602,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655603,23,D3285,1275513,CCM,CAMPAIGN COMMITTEE,C00558437,C00558437,BONNIE WATSON COLEMAN FOR CONGRESS,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,12,H4NJ12149,"COLEMAN, BONNIE WATSON",BONNIE WATSON,COLEMAN,,,,NJ,NEW JERSEY,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.839,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,WASHINGTON,200032140,CONTRIBUTIONS,,2018,SB,4110120181608405628,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655603,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655607,23,D3216,1275513,CCM,CAMPAIGN COMMITTEE,C00398644,C00398644,MCNERNEY FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,09,H4CA11081,"MCNERNEY, JERRY",JERRY,MCNERNEY,,,,CA,CALIFORNIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.84,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,STOCKTON,95269,CONTRIBUTIONS,,2018,SB,4110120181608405649,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655607,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655608,23,D3256,1275513,CCM,CAMPAIGN COMMITTEE,C00326801,C00326801,TAMMY BALDWIN FOR SENATE,WI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,1000.00,S,SENATE,,S2WI00219,"BALDWIN, TAMMY",TAMMY,BALDWIN,,,,WI,WISCONSIN,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.84,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,MADISON,537010696,CONTRIBUTIONS,,2018,SB,4110120181608405655,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655608,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655609,23,D3286,1275513,CCM,CAMPAIGN COMMITTEE,C00578302,C00578302,LOU CORREA FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,1000.00,H,HOUSE,46,H6CA46116,"CORREA, JOSE",JOSE,CORREA,,,,CA,CALIFORNIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.84,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,SAN MARCOS,920792229,CONTRIBUTIONS,,2018,SB,4110120181608405661,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655609,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655609,23,D3236,1275513,CCM,CAMPAIGN COMMITTEE,C00172619,C00172619,DAVIS FOR CONGRESS/FRIENDS OF DAVIS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,1000.00,H,HOUSE,07,H4IL07037,"DAVIS, DANNY",DANNY,DAVIS,,,,IL,ILLINOIS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.84,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,CHICAGO,60644,CONTRIBUTIONS,,2018,SB,4110120181608405665,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655609,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655611,23,D3207,1275513,CCM,CAMPAIGN COMMITTEE,C00574640,C00574640,ANTHONY BROWN FOR CONGRESS,MD,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,04,H6MD04209,"BROWN, ANTHONY",ANTHONY,BROWN,,,,MD,MARYLAND,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.841,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,BOWIE,207211910,CONTRIBUTIONS,,2018,SB,4110120181608405677,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655611,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655612,23,D3227,1275513,CCM,CAMPAIGN COMMITTEE,C00307314,C00307314,BLUMENAUER FOR CONGRESS,OR,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,03,H6OR03064,"BLUMENAUER, EARL",EARL,BLUMENAUER,,,,OR,OREGON,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.841,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,PORTLAND,972325105,CONTRIBUTIONS,,2018,SB,4110120181608405681,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655612,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655613,23,D3267,1275513,CCM,CAMPAIGN COMMITTEE,C00491357,C00491357,STEVE DAINES FOR MONTANA,MT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 CONTRIBUTION,,,2018-09-19 00:00:00,1000.00,S,SENATE,,S2MT00096,"DAINES, STEVEN",STEVEN,DAINES,,,,MT,MONTANA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.842,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,HELENA,59624,CONTRIBUTIONS,,2018,SB,4110120181608405689,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655613,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655616,23,D3198,1275513,CCM,CAMPAIGN COMMITTEE,C00464032,C00464032,TOM REED FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,23,H0NY29054,"REED, THOMAS W II",THOMAS,REED,W,,II,NY,NEW YORK,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.842,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,GENEVA,144560391,CONTRIBUTIONS,,2018,SB,4110120181608405705,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655616,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655616,23,D3208,1275513,CCM,CAMPAIGN COMMITTEE,C00279851,C00279851,FRIENDS OF BENNIE THOMPSON,MS,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,02,H4MS02068,"THOMPSON, BENNIE G.",BENNIE,THOMPSON,G.,,,MS,MISSISSIPPI,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.842,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,BOLTON,39041,CONTRIBUTIONS,,2018,SB,4110120181608405707,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655616,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655617,23,D3238,1275513,CCM,CAMPAIGN COMMITTEE,C00259143,C00259143,LUCILLE ROYBAL-ALLARD FOR CONGRESS,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,1000.00,H,HOUSE,40,H2CA33048,"ROYBAL-ALLARD, LUCILLE",LUCILLE,ROYBAL-ALLARD,,,,CA,CALIFORNIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.842,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,WASHINGTON,200032611,CONTRIBUTIONS,,2018,SB,4110120181608405713,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655617,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655618,23,D3248,1275513,CCM,CAMPAIGN COMMITTEE,C00462861,C00462861,"KUSTER FOR CONGRESS, INC.",NH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-19 00:00:00,1000.00,H,HOUSE,02,H0NH02181,"KUSTER, ANN MCLANE",ANN MCLANE,KUSTER,,,,NH,NEW HAMPSHIRE,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.842,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,CONCORD,033021498,CONTRIBUTIONS,,2018,SB,4110120181608405715,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655618,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655621,23,D3209,1275513,CCM,CAMPAIGN COMMITTEE,C00507368,C00507368,BEATTY FOR CONGRESS,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,03,H2OH03125,"BEATTY, JOYCE",JOYCE,BEATTY,,,,OH,OHIO,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.843,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,COLUMBUS,43215,CONTRIBUTIONS,,2018,SB,4110120181608405737,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655621,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655623,23,D3269,1275513,CCM,CAMPAIGN COMMITTEE,C00286500,C00286500,DOGGETT FOR US CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-20 00:00:00,1000.00,H,HOUSE,35,H4TX10028,"DOGGETT, LLOYD",LLOYD,DOGGETT,,,,TX,TEXAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.844,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,AUSTIN,78763,CONTRIBUTIONS,,2018,SB,4110120181608405749,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655623,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M10,201810199125655624,23,D3199,1275513,CCM,CAMPAIGN COMMITTEE,C00395467,C00395467,JEFF FORTENBERRY FOR UNITED STATES CONGRESS,NE,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-09-18 00:00:00,1000.00,H,HOUSE,01,H4NE01064,"FORTENBERRY, JEFFREY",JEFFREY,FORTENBERRY,,,,NE,NEBRASKA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-02 02:38:01.844,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4101920181600186460,LINCOLN,685030265,CONTRIBUTIONS,,2018,SB,4110120181608405755,http://docquery.fec.gov/cgi-bin/fecimg/?201810199125655624,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
